84144,salt lake city,utah,40.76,-111.89,100
84717,bryce canyon,utah,37.62,-112.17,100
85077,phoenix,arizona,33.45,-111.97,100
85096,phoenix,arizona,33.44,-112.09,100
85099,phoenix,arizona,33.45,-111.97,100
85217,apache junction,arizona,33.32,-111.32,100
85218,apache junction,arizona,33.35,-111.41,100
85219,apache junction,arizona,33.4,-111.46,100
85220,apache junction,arizona,33.41,-111.57,100
85221,bapchule,arizona,33.12,-111.9,100
85222,casa grande,arizona,32.87,-111.73,100
85223,arizona city,arizona,32.74,-111.68,100
85227,chandler heights,arizona,33.34,-111.63,100
85228,coolidge,arizona,32.96,-111.52,100
85230,casa grande,arizona,32.87,-111.75,100
85231,eloy,arizona,32.71,-111.57,100
85232,florence,arizona,32.96,-111.31,100
85235,hayden,arizona,32.99,-110.78,100
85237,kearny,arizona,33.09,-110.97,100
85238,maricopa,arizona,33,-111.93,100
85239,maricopa,arizona,33.02,-112.04,100
85240,queen creek,arizona,33.22,-111.53,100
85241,picacho,arizona,32.71,-111.49,100
85242,queen creek,arizona,33.22,-111.61,100
85243,queen creek,arizona,33.15,-111.54,100
85245,red rock,arizona,32.62,-111.37,100
85247,sacaton,arizona,33.1,-111.75,100
85272,stanfield,arizona,32.85,-111.97,100
85273,superior,arizona,33.28,-111.11,100
85278,apache junction,arizona,33.41,-111.54,100
85279,florence,arizona,32.79,-111.21,100
85289,tempe,arizona,33.4,-111.96,100
85290,apache junction,arizona,33.45,-111.63,100
85291,valley farms,arizona,32.99,-111.44,100
85292,winkelman,arizona,32.94,-110.72,100
85293,casa grande,arizona,32.85,-111.79,100
85294,casa grande,arizona,32.92,-111.61,100
85313,glendale,arizona,33.6,-112.16,100
85777,tucson,arizona,32.09,-110.91,100
86330,prescott,arizona,34.67,-112.52,100
86555,douglas,arizona,31.38,-109.55,100
87165,albuquerque,new mexico,35.08,-106.64,100
89824,halleck,nevada,41.02,-115.41,100
90102,los angeles,california,34.01,-118.19,100
90313,inglewood,california,33.96,-118.35,100
90397,inglewood,california,33.96,-118.35,100
90398,inglewood,california,33.96,-118.35,100
90612,whittier,california,33.96,-118.02,100
90659,norwalk,california,33.9,-118.07,100
90845,long beach,california,33.77,-118.18,100
90888,long beach,california,33.77,-118.18,100
91131,pasadena,california,34.15,-118.15,100
91191,pasadena,california,34.15,-118.15,100
91363,thousand oaks,california,34.14,-118.8,100
91388,van nuys,california,34.2,-118.47,100
91399,woodland hills,california,34.16,-118.6,100
91497,van nuys,california,34.2,-118.47,100
91797,pomona,california,34.08,-117.96,100
91798,ontario,california,34.06,-117.61,100
91799,pomona,california,34.05,-117.75,100
91841,alhambra,california,34.09,-118.12,100
91990,potrero,california,32.6,-116.61,100
92090,el cajon,california,32.79,-116.96,100
92133,san diego,california,32.72,-117.21,100
92194,san diego,california,32.8,-117.13,100
92292,palm springs,california,33.83,-116.54,100
92709,irvine,california,33.67,-117.73,100
92710,irvine,california,33.7,-117.81,100
93093,simi valley,california,34.27,-118.71,100
93381,bakersfield,california,35.37,-119.01,100
93382,bakersfield,california,35.25,-119,100
93780,fresno,california,36.73,-119.8,100
93784,fresno,california,36.82,-119.76,100
94013,daly city,california,37.7,-122.45,100
94101,san francisco,california,37.77,-122.41,100
94106,san francisco,california,37.77,-122.41,100
94135,san francisco,california,37.77,-122.41,100
94136,san francisco,california,37.77,-122.41,100
94138,san francisco,california,37.79,-122.4,100
94150,san francisco,california,37.77,-122.41,100
94152,san francisco,california,37.77,-122.41,100
94155,san francisco,california,37.77,-122.41,100
94175,san francisco,california,37.77,-122.41,100
94199,san francisco,california,37.77,-122.41,100
94625,oakland,california,37.8,-122.31,100
95250,san andreas,california,38.25,-120.38,100
95314,pinecrest,california,38.34,-119.83,100
96827,honolulu,hawaii,21.31,-157.86,100
96835,honolulu,hawaii,21.35,-157.87,100
97078,beaverton,oregon,45.48,-122.8,100
97251,portland,oregon,45.52,-122.67,100
97253,portland,oregon,45.52,-122.67,100
97254,portland,oregon,45.52,-122.67,100
97255,portland,oregon,45.52,-122.67,100
97259,portland,oregon,45.52,-122.67,100
97271,portland,oregon,45.52,-122.67,100
97272,portland,oregon,45.52,-122.67,100
97299,portland,oregon,45.54,-122.61,100
97313,salem,oregon,45.03,-123.02,100
97372,rose lodge,oregon,45.01,-123.87,100
97425,crescent lake,oregon,43.47,-121.92,100
97427,culp creek,oregon,43.68,-122.79,100
97428,curtin,oregon,43.74,-123.18,100
97472,cottage grove,oregon,43.79,-123.06,100
97482,thurston,oregon,44.05,-122.91,100
98054,redondo,washington,47.34,-122.32,100
98151,seattle,washington,47.6,-122.33,100
98171,seattle,washington,47.6,-122.33,100
98184,seattle,washington,47.6,-122.33,100
98442,tacoma,washington,47.14,-122.43,100
98450,tacoma,washington,47.25,-122.44,100
98455,tacoma,washington,47.25,-122.44,100
98460,tacoma,washington,47.25,-122.44,100
98477,tacoma,washington,47.25,-122.44,100
98492,tacoma,washington,47.12,-122.55,100
98667,vancouver,washington,45.63,-122.66,100
98929,naches,washington,46.74,-121.14,100
99165,pullman,washington,46.73,-117.17,100
99779,tok,alaska,63.13,-142.53,100
00501,holtsville,new york,40.81,-73.04,384
00544,holtsville,new york,40.81,-73.04,100
00606,maricao,na-us-pr-maricao,18.18,-66.98,100
00613,arecibo,na-us-pr-arecibo,18.45,-66.73,100
00614,arecibo,na-us-pr-arecibo,18.45,-66.73,100
00616,bajadero,na-us-pr-bajadero,18.4,-66.66,100
00617,barceloneta,na-us-pr-barceloneta,18.45,-66.53,100
00622,boqueron,na-us-pr-boqueron,17.99,-67.15,100
00623,cabo rojo,na-us-pr-cabo rojo,18.08,-67.14,100
00624,penuelas,na-us-pr-penuelas,18.06,-66.72,100
00627,camuy,na-us-pr-camuy,18.48,-66.84,100
00636,rosario,na-us-pr-rosario,18.15,-67.06,100
00637,sabana grande,na-us-pr-sabana grande,18.08,-66.96,100
00638,ciales,na-us-pr-ciales,18.33,-66.47,100
00641,utuado,na-us-pr-utuado,18.27,-66.7,100
00646,dorado,na-us-pr-dorado,18.47,-66.27,100
00647,ensenada,na-us-pr-ensenada,17.96,-66.94,100
00650,florida,na-us-pr-florida,18.36,-66.56,100
00652,garrochales,na-us-pr-garrochales,18.45,-66.6,100
00653,guanica,na-us-pr-guanica,17.97,-66.93,100
00656,guayanilla,na-us-pr-guayanilla,18.02,-66.79,100
00659,hatillo,na-us-pr-hatillo,18.48,-66.82,100
00660,hormigueros,na-us-pr-hormigueros,18.14,-67.12,100
00662,isabela,na-us-pr-isabela,18.5,-67.02,100
00664,jayuya,na-us-pr-jayuya,18.22,-66.59,100
00667,lajas,na-us-pr-lajas,18.04,-67.06,100
00669,lares,na-us-pr-lares,18.29,-66.88,100
00670,las marias,na-us-pr-las marias,18.27,-67.06,100
00674,manati,na-us-pr-manati,18.43,-66.48,100
00676,moca,na-us-pr-moca,18.39,-67.11,100
00677,rincon,na-us-pr-rincon,18.34,-67.25,100
00678,quebradillas,na-us-pr-quebradillas,18.47,-66.93,100
00680,mayaguez,na-us-pr-mayaguez,18.2,-67.14,100
00681,mayaguez,na-us-pr-mayaguez,18.2,-67.14,100
00682,mayaguez,na-us-pr-mayaguez,18.2,-67.14,100
00683,san german,na-us-pr-san german,18.08,-67.04,100
00685,san sebastian,na-us-pr-san sebastian,18.33,-66.99,100
00687,morovis,na-us-pr-morovis,18.32,-66.4,100
00688,sabana hoyos,na-us-pr-sabana hoyos,18.38,-66.62,100
00690,san antonio,na-us-pr-san antonio,18.49,-67.09,100
00692,vega alta,na-us-pr-vega alta,18.41,-66.32,100
00693,vega baja,na-us-pr-vega baja,18.44,-66.39,100
00694,vega baja,na-us-pr-vega baja,18.44,-66.39,100
00698,yauco,na-us-pr-yauco,18.03,-66.86,100
00707,maunabo,na-us-pr-maunabo,18,-65.9,100
00714,arroyo,na-us-pr-arroyo,17.97,-66.06,100
00715,mercedita,na-us-pr-mercedita,18,-66.56,100
00716,ponce,na-us-pr-ponce,17.98,-66.6,100
00717,ponce,na-us-pr-ponce,17.98,-66.6,100
00718,naguabo,na-us-pr-naguabo,18.21,-65.73,100
