04289,west paris,me,maine,44.32,-70.57,1415
04290,peru,me,maine,44.5,-70.4,1337
04291,west poland,me,maine,44.05,-70.45,
04292,sumner,me,maine,44.39,-70.43,678
04294,wilton,me,maine,44.59,-70.23,2806
04330,augusta,me,maine,44.33,-69.72,19658
04332,augusta,me,maine,44.33,-69.72,714
04333,augusta,me,maine,44.33,-69.72,
04336,augusta,me,maine,44.33,-69.72,
04338,augusta,me,maine,44.33,-69.72,
04341,coopers mills,me,maine,44.27,-69.49,
04342,dresden,me,maine,44.1,-69.72,1392
04343,east winthrop,me,maine,44.33,-69.9,
04344,farmingdale,me,maine,44.25,-69.78,2379
04345,gardiner,me,maine,44.19,-69.78,9500
04346,randolph,me,maine,44.23,-69.75,1405
04347,hallowell,me,maine,44.29,-69.81,2107
04348,jefferson,me,maine,44.2,-69.45,2279
04349,kents hill,me,maine,44.43,-70.07,1108
04350,litchfield,me,maine,44.13,-69.96,2964
04351,manchester,me,maine,44.32,-69.86,2445
04352,mount vernon,me,maine,44.5,-69.98,1307
04353,whitefield,me,maine,44.17,-69.62,1935
04354,palermo,me,maine,44.4,-69.47,1214
04355,readfield,me,maine,44.38,-69.96,2235
04357,richmond,me,maine,44.08,-69.79,2834
04358,south china,me,maine,44.39,-69.58,3382
04359,south gardiner,me,maine,44.17,-69.78,453
04360,vienna,me,maine,44.53,-69.98,
04363,windsor,me,maine,44.31,-69.58,2013
04364,winthrop,me,maine,44.31,-69.96,5014
04401,bangor,me,maine,44.83,-68.78,32132
04402,bangor,me,maine,44.83,-68.78,1432
04406,abbot,me,maine,45.18,-69.45,563
04408,aurora,me,maine,44.85,-68.32,
04410,bradford,me,maine,45.06,-68.93,932
04411,bradley,me,maine,44.92,-68.62,1240
04412,brewer,me,maine,44.77,-68.73,8103
04413,brookton,me,maine,45.52,-67.76,
04414,brownville,me,maine,45.3,-69.03,875
04415,brownville junction,me,maine,45.35,-69.05,
04416,bucksport,me,maine,44.6,-68.79,4629
04417,burlington,me,maine,45.2,-68.42,
04418,greenbush,me,maine,45.08,-68.59,1257
04419,carmel,me,maine,44.79,-69.05,2343
04420,castine,me,maine,44.38,-68.8,
04421,castine,me,maine,44.38,-68.8,647
04422,charleston,me,maine,45.08,-69.04,928
04424,danforth,me,maine,45.66,-67.86,584
04426,dover foxcroft,me,maine,45.21,-69.18,3592
04427,corinth,me,maine,44.98,-69.01,2287
04428,eddington,me,maine,44.82,-68.69,2514
04429,holden,me,maine,44.75,-68.67,4302
04430,east millinocket,me,maine,45.62,-68.57,1351
04431,east orland,me,maine,44.58,-68.66,
04434,etna,me,maine,44.82,-69.11,1001
04435,exeter,me,maine,44.97,-69.14,808
04438,frankfort,me,maine,44.6,-68.87,913
04441,greenville,me,maine,45.46,-69.59,1328
04442,greenville junction,me,maine,45.47,-69.69,
04443,guilford,me,maine,45.16,-69.38,1899
04444,hampden,me,maine,44.74,-68.83,7780
04448,howland,me,maine,45.25,-68.66,1044
04449,hudson,me,maine,45,-68.88,1200
04450,kenduskeag,me,maine,44.91,-68.93,1042
04451,kingman,me,maine,45.54,-68.2,
04453,lagrange,me,maine,45.16,-68.84,542
04454,lambert lake,me,maine,45.54,-67.52,
04455,lee,me,maine,45.36,-68.28,704
04456,levant,me,maine,44.86,-68.93,2357
04457,lincoln,me,maine,45.36,-68.5,4656
04459,mattawamkeag,me,maine,45.51,-68.35,553
04460,medway,me,maine,45.6,-68.53,1135
04461,milford,me,maine,44.94,-68.64,2575
04462,millinocket,me,maine,45.65,-68.69,3895
04463,milo,me,maine,45.25,-68.98,2019
04464,monson,me,maine,45.28,-69.5,524
04468,old town,me,maine,44.95,-68.73,6739
04469,orono,me,maine,44.88,-68.68,
04471,orient,me,maine,45.81,-67.84,
04472,orland,me,maine,44.57,-68.73,1530
04473,orono,me,maine,44.88,-68.68,3986
04474,orrington,me,maine,44.73,-68.82,3305
04475,passadumkeag,me,maine,45.18,-68.61,
04476,penobscot,me,maine,44.46,-68.71,979
04478,rockwood,me,maine,45.67,-69.74,
04479,sangerville,me,maine,45.16,-69.35,999
04481,sebec,me,maine,45.27,-69.11,475
04485,shirley mills,me,maine,45.35,-69.63,
04487,springfield,me,maine,45.39,-68.13,628
04488,stetson,me,maine,44.89,-69.14,944
04489,stillwater,me,maine,45.01,-68.72,
04490,topsfield,me,maine,45.41,-67.73,
04491,vanceboro,me,maine,45.56,-67.43,
04492,waite,me,maine,45.32,-67.69,
04493,west enfield,me,maine,45.26,-68.58,1455
04495,winn,me,maine,45.48,-68.37,
04496,winterport,me,maine,44.65,-68.85,3247
04497,wytopitlock,me,maine,45.64,-68.07,
04530,bath,me,maine,43.93,-69.83,9208
04535,alna,me,maine,44.1,-69.6,660
04537,boothbay,me,maine,43.87,-69.63,1894
04538,boothbay harbor,me,maine,43.85,-69.62,1709
04539,bristol,me,maine,43.95,-69.5,909
04541,chamberlain,me,maine,43.88,-69.49,
04543,damariscotta,me,maine,44.03,-69.51,1996
04544,east boothbay,me,maine,43.82,-69.59,702
04547,friendship,me,maine,43.98,-69.33,940
04548,georgetown,me,maine,43.8,-69.74,896
04549,isle of springs,me,maine,43.89,-69.62,
04551,bremen,me,maine,44,-69.42,604
04553,newcastle,me,maine,44.03,-69.53,1700
04554,new harbor,me,maine,43.85,-69.5,688
04555,nobleboro,me,maine,44.07,-69.48,1468
04556,edgecomb,me,maine,43.95,-69.63,1099
04558,pemaquid,me,maine,43.89,-69.52,
04562,phippsburg,me,maine,43.82,-69.81,1772
04563,cushing,me,maine,44.01,-69.24,1132
04564,round pond,me,maine,43.91,-69.46,422
04565,sebasco estates,me,maine,43.77,-69.84,
04568,south bristol,me,maine,43.86,-69.56,
04570,squirrel island,me,maine,43.8,-69.63,
04571,trevett,me,maine,43.89,-69.67,
04572,waldoboro,me,maine,44.09,-69.38,4157
04573,walpole,me,maine,43.94,-69.55,
04574,washington,me,maine,44.27,-69.36,1240
04575,west boothbay harbor,me,maine,43.85,-69.65,
04576,southport,me,maine,43.84,-69.65,556
04578,wiscasset,me,maine,44.01,-69.67,3806
04579,woolwich,me,maine,43.96,-69.78,2830
04605,ellsworth,me,maine,44.58,-68.49,10831
04606,addison,me,maine,45.08,-67.46,907
04607,gouldsboro,me,maine,44.47,-68.03,964
04609,bar harbor,me,maine,44.38,-68.21,3867
04611,beals,me,maine,44.48,-67.58,
04612,bernard,me,maine,44.24,-68.35,
04613,birch harbor,me,maine,44.38,-68.04,
04614,blue hill,me,maine,44.41,-68.58,2393
04616,brooklin,me,maine,44.26,-68.56,717
04617,brooksville,me,maine,44.34,-68.68,698
04619,calais,me,maine,45.13,-67.2,2726
04622,cherryfield,me,maine,44.6,-67.92,956
04623,columbia falls,me,maine,44.65,-67.72,788
04624,corea,me,maine,44.41,-67.99,
04625,cranberry isles,me,maine,44.24,-68.26,
04626,cutler,me,maine,44.69,-67.21,
04627,deer isle,me,maine,44.22,-68.67,1267
04628,dennysville,me,maine,44.9,-67.22,472
04629,east blue hill,me,maine,44.44,-68.54,
04630,east machias,me,maine,44.73,-67.39,1265
04631,eastport,me,maine,44.91,-67.01,991
04634,franklin,me,maine,44.58,-68.23,1427
04635,frenchboro,me,maine,44.11,-68.36,
04637,grand lake stream,me,maine,45.17,-67.77,
04640,hancock,me,maine,44.52,-68.25,1902
04642,harborside,me,maine,44.33,-68.79,
04643,harrington,me,maine,44.61,-67.81,839
04644,hulls cove,me,maine,44.42,-68.27,
04645,isle au haut,me,maine,44.04,-68.62,
04646,islesford,me,maine,44.3,-68.27,
04648,jonesboro,me,maine,44.66,-67.57,499
04649,jonesport,me,maine,44.53,-67.59,1012
04650,little deer isle,me,maine,44.28,-68.71,
04652,lubec,me,maine,44.79,-67.11,1284
04653,bass harbor,me,maine,44.15,-68.43,473
04654,machias,me,maine,44.7,-67.47,2410
04655,machiasport,me,maine,44.69,-67.39,732
04657,meddybemps,me,maine,45.03,-67.35,
04658,milbridge,me,maine,44.52,-67.88,1100
04660,mount desert,me,maine,44.31,-68.36,1327
04662,northeast harbor,me,maine,44.3,-68.36,466
04664,sullivan,me,maine,44.53,-68.15,965
04666,pembroke,me,maine,44.95,-67.16,938
04667,perry,me,maine,44.97,-67.07,1078
04668,princeton,me,maine,45.22,-67.57,1151
04669,prospect harbor,me,maine,44.42,-68.03,
04671,robbinston,me,maine,45.06,-67.16,
04672,salsbury cove,me,maine,44.43,-68.32,
04673,sargentville,me,maine,44.32,-68.7,
04674,seal cove,me,maine,44.3,-68.41,
04675,seal harbor,me,maine,44.29,-68.24,
04676,sedgwick,me,maine,44.3,-68.61,833
04677,sorrento,me,maine,44.49,-68.18,
04679,southwest harbor,me,maine,44.27,-68.33,1735
04680,steuben,me,maine,44.51,-67.96,857
04681,stonington,me,maine,44.18,-68.67,992
04683,sunset,me,maine,44.22,-68.7,
04684,surry,me,maine,44.49,-68.5,1252
04685,swans island,me,maine,44.14,-68.45,
04686,wesley,me,maine,44.95,-67.66,
04691,whiting,me,maine,44.79,-67.17,
04693,winter harbor,me,maine,44.39,-68.08,415
04694,baileyville,me,maine,45.09,-67.46,2014
04730,houlton,me,maine,46.11,-67.83,7648
04732,ashland,me,maine,46.63,-68.4,1375
04733,benedicta,me,maine,45.8,-68.41,
04734,blaine,me,maine,46.5,-67.86,553
04735,bridgewater,me,maine,46.42,-67.84,463
04736,caribou,me,maine,46.86,-67.99,7868
04737,clayton lake,me,maine,46.61,-69.52,
04738,crouseville,me,maine,46.76,-68.08,
04739,eagle lake,me,maine,47.04,-68.59,737
04740,easton,me,maine,46.64,-67.91,1028
04741,estcourt station,me,maine,47.4,-69.17,
04742,fort fairfield,me,maine,46.76,-67.83,2739
04743,fort kent,me,maine,47.26,-68.57,3621
04744,fort kent mills,me,maine,47.23,-68.58,
04745,frenchville,me,maine,47.28,-68.38,882
04746,grand isle,me,maine,47.3,-68.15,
04747,island falls,me,maine,46,-68.27,934
04750,limestone,me,maine,46.91,-67.83,1634
04751,limestone,me,maine,46.91,-67.83,
04756,madawaska,me,maine,47.34,-68.33,3053
04757,mapleton,me,maine,46.68,-68.16,2246
04758,mars hill,me,maine,46.51,-67.86,1323
04760,monticello,me,maine,46.3,-67.84,624
04761,new limerick,me,maine,46.1,-67.96,457
04762,new sweden,me,maine,46.94,-68.12,480
04763,oakfield,me,maine,46.09,-68.15,639
04764,oxbow,me,maine,46.41,-68.49,
04765,patten,me,maine,45.99,-68.44,987
04766,perham,me,maine,46.84,-68.19,
04768,portage,me,maine,46.76,-68.47,
04769,presque isle,me,maine,46.68,-67.98,7779
04772,saint agatha,me,maine,47.24,-68.31,639
04773,saint david,me,maine,47.31,-68.22,581
04774,saint francis,me,maine,47.17,-68.89,519
04775,sheridan,me,maine,46.66,-68.41,
04776,sherman,me,maine,45.81,-68.31,719
04777,stacyville,me,maine,45.89,-68.43,
04779,sinclair,me,maine,47.16,-68.3,
04780,smyrna mills,me,maine,46.12,-68.16,573
04781,wallagrass,me,maine,47.15,-68.57,451
04783,stockholm,me,maine,47.04,-68.14,
04785,van buren,me,maine,47.16,-67.95,1796
04786,washburn,me,maine,46.79,-68.15,1370
04787,westfield,me,maine,46.57,-67.92,
04841,rockland,me,maine,44.12,-69.13,5832
04843,camden,me,maine,44.2,-69.06,4295
04846,glen cove,me,maine,44.11,-69.08,
04847,hope,me,maine,44.26,-69.15,1253
04848,islesboro,me,maine,44.3,-68.9,514
04849,lincolnville,me,maine,44.28,-69,2902
04850,lincolnville center,me,maine,44.3,-69.07,
04851,matinicus,me,maine,43.86,-68.88,
04852,monhegan,me,maine,43.76,-69.32,
04853,north haven,me,maine,44.15,-68.86,
04854,owls head,me,maine,44.08,-69.05,1296
04855,port clyde,me,maine,43.93,-69.25,
04856,rockport,me,maine,44.18,-69.07,2928
04858,south thomaston,me,maine,44.05,-69.12,1256
04859,spruce head,me,maine,44.01,-69.17,679
04860,tenants harbor,me,maine,43.95,-69.23,1361
04861,thomaston,me,maine,44.08,-69.18,2417
04862,union,me,maine,44.21,-69.27,3128
04863,vinalhaven,me,maine,44.04,-68.83,1016
04864,warren,me,maine,44.12,-69.24,3229
04865,west rockport,me,maine,44.19,-69.15,
04901,waterville,me,maine,44.56,-69.55,18306
04903,waterville,me,maine,44.54,-69.66,818
04910,albion,me,maine,44.53,-69.44,1695
04911,anson,me,maine,44.79,-69.88,1529
04912,athens,me,maine,44.92,-69.67,749
04915,belfast,me,maine,44.42,-69.02,6997
04917,belgrade,me,maine,44.44,-69.83,2621
04918,belgrade lakes,me,maine,44.51,-69.84,
04920,bingham,me,maine,45.05,-69.87,1204
04921,brooks,me,maine,44.55,-69.12,1240
04922,burnham,me,maine,44.69,-69.42,849
04923,cambridge,me,maine,45.02,-69.47,
04924,canaan,me,maine,44.76,-69.56,1708
04925,caratunk,me,maine,45.23,-69.99,
04926,china village,me,maine,44.47,-69.51,
04927,clinton,me,maine,44.63,-69.5,2755
04928,corinna,me,maine,44.92,-69.26,1648
04929,detroit,me,maine,44.79,-69.29,687
04930,dexter,me,maine,45.01,-69.29,3161
04932,dixmont,me,maine,44.68,-69.16,994
04933,east newport,me,maine,44.81,-69.22,
04935,east vassalboro,me,maine,44.44,-69.6,
04936,eustis,me,maine,45.21,-70.47,
04937,fairfield,me,maine,44.59,-69.6,5223
04938,farmington,me,maine,44.66,-70.14,5726
04939,garland,me,maine,45.03,-69.16,847
04940,farmington falls,me,maine,44.62,-70.07,
04941,freedom,me,maine,44.53,-69.29,1303
04942,harmony,me,maine,44.97,-69.54,791
04943,hartland,me,maine,44.88,-69.45,1461
04944,hinckley,me,maine,44.67,-69.65,
04945,jackman,me,maine,45.62,-70.25,981
04947,kingfield,me,maine,44.95,-70.15,1429
04949,liberty,me,maine,44.38,-69.3,824
04950,madison,me,maine,44.79,-69.88,3268
04951,monroe,me,maine,44.61,-69.01,697
04952,morrill,me,maine,44.44,-69.14,1473
04953,newport,me,maine,44.83,-69.26,2465
04954,new portland,me,maine,44.88,-70.09,
04955,new sharon,me,maine,44.63,-70.01,1139
04956,new vineyard,me,maine,44.8,-70.12,546
04957,norridgewock,me,maine,44.71,-69.79,3228
04958,north anson,me,maine,44.95,-69.94,1359
04961,new portland,me,maine,45.01,-70.08,620
04962,north vassalboro,me,maine,44.48,-69.56,
04963,oakland,me,maine,44.55,-69.71,6062
04964,oquossoc,me,maine,44.96,-70.77,
04965,palmyra,me,maine,44.84,-69.35,1479
04966,phillips,me,maine,44.82,-70.34,1247
04967,pittsfield,me,maine,44.77,-69.38,3306
04969,plymouth,me,maine,44.76,-69.21,1021
04970,rangeley,me,maine,44.96,-70.64,1328
04971,saint albans,me,maine,44.91,-69.41,1444
04972,sandy point,me,maine,44.52,-68.84,
04973,searsmont,me,maine,44.36,-69.19,1125
04974,searsport,me,maine,44.46,-68.91,2180
04975,shawmut,me,maine,44.62,-69.6,
04976,skowhegan,me,maine,44.77,-69.71,7550
04978,smithfield,me,maine,44.63,-69.8,849
04979,solon,me,maine,44.94,-69.85,781
04981,stockton springs,me,maine,44.48,-68.85,1822
04982,stratton,me,maine,45.14,-70.44,509
04983,strong,me,maine,44.8,-70.22,1338
04984,temple,me,maine,44.68,-70.22,450
04985,west forks,me,maine,45.42,-69.97,
04986,thorndike,me,maine,44.57,-69.27,1251
04987,troy,me,maine,44.66,-69.24,735
04988,unity,me,maine,44.61,-69.33,1315
04989,vassalboro,me,maine,44.45,-69.67,3155
04992,west farmington,me,maine,44.63,-70.16,476
05001,white river junction,vt,vermont,43.65,-72.32,6028
05009,white river junction,vt,vermont,43.65,-72.32,
05030,ascutney,vt,vermont,43.41,-72.42,676
05031,barnard,vt,vermont,43.73,-72.62,
05032,bethel,vt,vermont,43.83,-72.63,2051
05033,bradford,vt,vermont,43.99,-72.12,2569
05034,bridgewater,vt,vermont,43.58,-72.63,
05035,bridgewater corners,vt,vermont,43.6,-72.68,527
05036,brookfield,vt,vermont,44.05,-72.6,802
05037,brownsville,vt,vermont,43.45,-72.49,717
05038,chelsea,vt,vermont,43.98,-72.47,1172
05039,corinth,vt,vermont,44.02,-72.23,718
05040,east corinth,vt,vermont,44.09,-72.22,506
05041,east randolph,vt,vermont,43.93,-72.55,
05042,east ryegate,vt,vermont,44.19,-72.07,510
05043,east thetford,vt,vermont,43.81,-72.19,769
05045,fairlee,vt,vermont,43.91,-72.19,1270
05046,groton,vt,vermont,44.22,-72.2,1054
05047,hartford,vt,vermont,43.65,-72.32,698
05048,hartland,vt,vermont,43.55,-72.4,2161
05049,hartland four corners,vt,vermont,43.54,-72.42,
05050,mc indoe falls,vt,vermont,44.26,-72.06,
05051,newbury,vt,vermont,44.08,-72.06,828
05052,north hartland,vt,vermont,43.59,-72.35,
05053,north pomfret,vt,vermont,43.72,-72.49,
05054,north thetford,vt,vermont,43.84,-72.18,
05055,norwich,vt,vermont,43.72,-72.3,3317
05056,plymouth,vt,vermont,43.53,-72.73,
05058,post mills,vt,vermont,43.89,-72.26,
05059,quechee,vt,vermont,43.65,-72.42,1287
05060,randolph,vt,vermont,43.92,-72.67,3991
05061,randolph center,vt,vermont,43.93,-72.58,1100
05062,reading,vt,vermont,43.47,-72.55,623
05065,sharon,vt,vermont,43.78,-72.45,1078
05067,south pomfret,vt,vermont,43.68,-72.51,
05068,south royalton,vt,vermont,43.82,-72.52,2458
05069,south ryegate,vt,vermont,44.22,-72.12,581
05070,south strafford,vt,vermont,43.83,-72.37,495
05071,south woodstock,vt,vermont,43.57,-72.53,
05072,strafford,vt,vermont,43.87,-72.38,
05073,taftsville,vt,vermont,43.62,-72.46,
05074,thetford,vt,vermont,43.82,-72.23,
05075,thetford center,vt,vermont,43.82,-72.27,1118
05076,topsham,vt,vermont,44.09,-72.22,
05077,tunbridge,vt,vermont,43.88,-72.5,914
05079,vershire,vt,vermont,43.97,-72.32,538
05081,wells river,vt,vermont,44.15,-72.06,747
05083,west fairlee,vt,vermont,43.9,-72.27,
05084,west hartford,vt,vermont,43.72,-72.42,
05085,west newbury,vt,vermont,44.06,-72.12,
05086,west topsham,vt,vermont,44.13,-72.25,664
05088,wilder,vt,vermont,43.67,-72.31,1290
05089,windsor,vt,vermont,43.48,-72.42,3525
05091,woodstock,vt,vermont,43.62,-72.51,3089
05101,bellows falls,vt,vermont,43.13,-72.45,3543
05141,cambridgeport,vt,vermont,43.15,-72.56,
05142,cavendish,vt,vermont,43.38,-72.62,601
05143,chester,vt,vermont,43.26,-72.59,4032
05144,chester depot,vt,vermont,43.28,-72.63,
05146,grafton,vt,vermont,43.16,-72.61,516
05148,londonderry,vt,vermont,43.22,-72.8,1210
05149,ludlow,vt,vermont,43.39,-72.69,2103
05150,north springfield,vt,vermont,43.33,-72.52,925
05151,perkinsville,vt,vermont,43.36,-72.51,1126
05152,peru,vt,vermont,43.23,-72.89,
05153,proctorsville,vt,vermont,43.41,-72.6,670
05154,saxtons river,vt,vermont,43.13,-72.51,849
05155,south londonderry,vt,vermont,43.18,-72.79,860
05156,springfield,vt,vermont,43.28,-72.47,7482
05158,westminster,vt,vermont,43.07,-72.45,965
05159,westminster station,vt,vermont,43.04,-72.48,
05161,weston,vt,vermont,43.28,-72.8,552
05201,bennington,vt,vermont,42.87,-73.18,12180
05250,arlington,vt,vermont,43.06,-73.15,2911
05251,dorset,vt,vermont,43.25,-73.09,1236
05252,east arlington,vt,vermont,43.06,-73.13,
05253,east dorset,vt,vermont,43.24,-72.99,559
05254,manchester,vt,vermont,43.16,-73.07,845
05255,manchester center,vt,vermont,43.17,-73.04,3743
05257,north bennington,vt,vermont,42.92,-73.24,2155
05260,north pownal,vt,vermont,42.81,-73.24,
05261,pownal,vt,vermont,42.76,-73.23,2087
05262,shaftsbury,vt,vermont,42.98,-73.2,2236
05301,brattleboro,vt,vermont,42.86,-72.57,12127
05302,brattleboro,vt,vermont,42.86,-72.57,662
05303,brattleboro,vt,vermont,42.86,-72.57,430
05304,brattleboro,vt,vermont,42.86,-72.57,
05340,bondville,vt,vermont,43.16,-72.93,720
05341,east dover,vt,vermont,42.96,-72.78,
05342,jacksonville,vt,vermont,42.79,-72.82,572
05343,jamaica,vt,vermont,43.1,-72.8,697
05344,marlboro,vt,vermont,42.86,-72.72,431
05345,newfane,vt,vermont,42.98,-72.65,1416
05346,putney,vt,vermont,42.97,-72.52,4067
05350,readsboro,vt,vermont,42.77,-72.94,636
05351,south newfane,vt,vermont,42.94,-72.7,
05352,stamford,vt,vermont,42.77,-72.94,757
05353,townshend,vt,vermont,43.04,-72.66,857
05354,vernon,vt,vermont,42.78,-72.52,1940
05355,wardsboro,vt,vermont,43.02,-72.8,
05356,west dover,vt,vermont,42.96,-72.91,1043
05357,west dummerston,vt,vermont,42.92,-72.61,
05358,west halifax,vt,vermont,42.76,-72.72,
05359,west townshend,vt,vermont,43.13,-72.71,447
05360,west wardsboro,vt,vermont,43.02,-72.85,
05361,whitingham,vt,vermont,42.78,-72.87,601
05362,williamsville,vt,vermont,42.94,-72.65,
05363,wilmington,vt,vermont,42.86,-72.87,1949
05401,burlington,vt,vermont,44.48,-73.22,16845
05402,burlington,vt,vermont,44.48,-73.22,728
05403,south burlington,vt,vermont,44.44,-73.21,15655
05404,winooski,vt,vermont,44.49,-73.18,5309
05405,burlington,vt,vermont,44.48,-73.22,
05406,burlington,vt,vermont,44.48,-73.22,
05407,south burlington,vt,vermont,44.44,-73.21,
05408,burlington,vt,vermont,44.48,-73.27,8454
05439,colchester,vt,vermont,44.53,-73.15,
05440,alburgh,vt,vermont,44.97,-73.3,1781
05441,bakersfield,vt,vermont,44.78,-72.8,602
05442,belvidere center,vt,vermont,44.75,-72.68,
05443,bristol,vt,vermont,44.13,-73.08,5546
05444,cambridge,vt,vermont,44.63,-72.88,1600
05445,charlotte,vt,vermont,44.3,-73.25,3516
05446,colchester,vt,vermont,44.53,-73.15,13766
05447,east berkshire,vt,vermont,44.92,-72.7,
05448,east fairfield,vt,vermont,44.8,-72.91,962
05449,colchester,vt,vermont,44.53,-73.15,
05450,enosburg falls,vt,vermont,44.9,-72.8,4192
05451,essex,vt,vermont,44.52,-73.05,445
05452,essex junction,vt,vermont,44.49,-73.11,17705
05453,essex junction,vt,vermont,44.49,-73.11,435
05454,fairfax,vt,vermont,44.67,-73.02,4130
05455,fairfield,vt,vermont,44.8,-72.95,1037
05456,ferrisburgh,vt,vermont,44.2,-73.25,1108
05457,franklin,vt,vermont,44.98,-72.92,1336
05458,grand isle,vt,vermont,44.72,-73.3,1905
05459,highgate center,vt,vermont,44.95,-72.99,1704
05460,highgate springs,vt,vermont,44.97,-73.1,
05461,hinesburg,vt,vermont,44.33,-73.12,4309
05462,huntington,vt,vermont,44.33,-72.98,1733
05463,isle la motte,vt,vermont,44.87,-73.33,452
05464,jeffersonville,vt,vermont,44.64,-72.82,2441
05465,jericho,vt,vermont,44.5,-72.98,5143
05466,jonesville,vt,vermont,44.39,-72.99,
05468,milton,vt,vermont,44.63,-73.11,11914
05469,monkton,vt,vermont,44.23,-73.15,
05470,montgomery,vt,vermont,44.9,-72.63,
05471,montgomery center,vt,vermont,44.86,-72.59,653
05472,new haven,vt,vermont,44.12,-73.15,1669
05473,north ferrisburgh,vt,vermont,44.24,-73.19,1242
05474,north hero,vt,vermont,44.82,-73.28,757
05476,richford,vt,vermont,44.99,-72.67,2173
05477,richmond,vt,vermont,44.4,-73,4027
05478,saint albans,vt,vermont,44.81,-73.08,12191
05479,saint albans,vt,vermont,44.81,-73.08,
05481,saint albans bay,vt,vermont,44.82,-73.12,419
05482,shelburne,vt,vermont,44.38,-73.23,6810
05483,sheldon,vt,vermont,44.88,-72.95,1194
05485,sheldon springs,vt,vermont,44.89,-72.98,
05486,south hero,vt,vermont,44.64,-73.31,1619
05487,starksboro,vt,vermont,44.22,-72.99,1323
05488,swanton,vt,vermont,44.92,-73.12,6347
05489,underhill,vt,vermont,44.53,-72.97,2816
05490,underhill center,vt,vermont,44.52,-72.89,
05491,vergennes,vt,vermont,44.16,-73.25,5045
05492,waterville,vt,vermont,44.71,-72.75,688
05494,westford,vt,vermont,44.62,-73.02,1555
05495,williston,vt,vermont,44.43,-73.07,9087
05501,andover,ma,massachusetts,42.65,-71.14,
05544,andover,ma,massachusetts,42.65,-71.14,
05601,montpelier,vt,vermont,44.26,-72.57,721
05602,montpelier,vt,vermont,44.26,-72.57,10117
05603,montpelier,vt,vermont,44.26,-72.57,
05604,montpelier,vt,vermont,44.26,-72.57,
05609,montpelier,vt,vermont,44.26,-72.57,
05620,montpelier,vt,vermont,44.26,-72.57,
05633,montpelier,vt,vermont,44.26,-72.57,
05640,adamant,vt,vermont,44.35,-72.5,
05641,barre,vt,vermont,44.2,-72.5,13551
05647,cabot,vt,vermont,44.4,-72.31,853
05648,calais,vt,vermont,44.38,-72.43,451
05649,east barre,vt,vermont,44.15,-72.44,959
05650,east calais,vt,vermont,44.35,-72.44,906
05651,east montpelier,vt,vermont,44.28,-72.49,1465
05652,eden,vt,vermont,44.7,-72.55,651
05653,eden mills,vt,vermont,44.69,-72.48,
05654,graniteville,vt,vermont,44.15,-72.47,1050
05655,hyde park,vt,vermont,44.59,-72.61,2465
05656,johnson,vt,vermont,44.63,-72.67,2331
05657,lake elmore,vt,vermont,44.54,-72.52,
05658,marshfield,vt,vermont,44.35,-72.35,1228
05660,moretown,vt,vermont,44.25,-72.75,1642
05661,morrisville,vt,vermont,44.55,-72.59,5006
05662,moscow,vt,vermont,44.44,-72.71,
05663,northfield,vt,vermont,44.15,-72.65,3880
05664,northfield falls,vt,vermont,44.16,-72.67,585
05665,north hyde park,vt,vermont,44.66,-72.57,
05666,north montpelier,vt,vermont,44.25,-72.48,
05667,plainfield,vt,vermont,44.28,-72.43,1957
05669,roxbury,vt,vermont,44.1,-72.73,462
05670,south barre,vt,vermont,44.16,-72.5,637
05671,waterbury,vt,vermont,44.33,-72.75,
05672,stowe,vt,vermont,44.46,-72.68,4344
05673,waitsfield,vt,vermont,44.18,-72.82,2719
05674,warren,vt,vermont,44.12,-72.85,1263
05675,washington,vt,vermont,44.1,-72.43,817
05676,waterbury,vt,vermont,44.33,-72.75,4322
05677,waterbury center,vt,vermont,44.38,-72.7,1994
05678,websterville,vt,vermont,44.13,-72.45,
05679,williamstown,vt,vermont,44.12,-72.53,2786
05680,wolcott,vt,vermont,44.55,-72.47,1662
05681,woodbury,vt,vermont,44.44,-72.4,
05682,worcester,vt,vermont,44.37,-72.55,1110
05701,rutland,vt,vermont,43.6,-72.97,16970
05702,rutland,vt,vermont,43.6,-72.97,789
05730,belmont,vt,vermont,43.42,-72.81,
05731,benson,vt,vermont,43.72,-73.32,
05732,bomoseen,vt,vermont,43.63,-73.2,1003
05733,brandon,vt,vermont,43.8,-73.08,4770
05734,bridport,vt,vermont,43.98,-73.32,1087
05735,castleton,vt,vermont,43.62,-73.18,2370
05736,center rutland,vt,vermont,43.61,-73.01,536
05737,chittenden,vt,vermont,43.72,-72.95,665
05738,cuttingsville,vt,vermont,43.48,-72.88,1058
05739,danby,vt,vermont,43.35,-73,1194
05740,east middlebury,vt,vermont,43.98,-73.08,845
05741,east poultney,vt,vermont,43.54,-73.13,
05742,east wallingford,vt,vermont,43.43,-72.87,
05743,fair haven,vt,vermont,43.59,-73.27,3514
05744,florence,vt,vermont,43.7,-73.08,507
05745,forest dale,vt,vermont,43.82,-73.05,
05746,gaysville,vt,vermont,43.73,-72.74,
05747,granville,vt,vermont,43.98,-72.85,
05748,hancock,vt,vermont,43.93,-72.83,
05750,hydeville,vt,vermont,43.6,-73.21,
05751,killington,vt,vermont,43.67,-72.77,1157
05753,middlebury,vt,vermont,44,-73.15,6966
05757,middletown springs,vt,vermont,43.48,-73.12,782
05758,mount holly,vt,vermont,43.43,-72.78,646
